customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
326,1,JOSE,ANDREW,JOSE.ANDREW@SAKILACUSTOMER.ORG,331,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
327,2,LARRY,THRASHER,LARRY.THRASHER@SAKILACUSTOMER.ORG,332,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@SAKILACUSTOMER.ORG,333,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
329,2,FRANK,WAGGONER,FRANK.WAGGONER@SAKILACUSTOMER.ORG,334,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@SAKILACUSTOMER.ORG,335,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
331,1,ERIC,ROBERT,ERIC.ROBERT@SAKILACUSTOMER.ORG,336,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@SAKILACUSTOMER.ORG,337,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
333,2,ANDREW,PURDY,ANDREW.PURDY@SAKILACUSTOMER.ORG,338,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@SAKILACUSTOMER.ORG,339,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@SAKILACUSTOMER.ORG,340,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
336,1,JOSHUA,MARK,JOSHUA.MARK@SAKILACUSTOMER.ORG,341,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
337,1,JERRY,JORDON,JERRY.JORDON@SAKILACUSTOMER.ORG,342,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
338,1,DENNIS,GILMAN,DENNIS.GILMAN@SAKILACUSTOMER.ORG,343,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@SAKILACUSTOMER.ORG,344,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@SAKILACUSTOMER.ORG,345,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
341,1,PETER,MENARD,PETER.MENARD@SAKILACUSTOMER.ORG,346,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
342,1,HAROLD,MARTINO,HAROLD.MARTINO@SAKILACUSTOMER.ORG,347,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@SAKILACUSTOMER.ORG,348,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@SAKILACUSTOMER.ORG,349,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
345,1,CARL,ARTIS,CARL.ARTIS@SAKILACUSTOMER.ORG,350,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@SAKILACUSTOMER.ORG,351,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
347,2,RYAN,SALISBURY,RYAN.SALISBURY@SAKILACUSTOMER.ORG,352,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@SAKILACUSTOMER.ORG,353,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
349,2,JOE,GILLILAND,JOE.GILLILAND@SAKILACUSTOMER.ORG,354,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
350,1,JUAN,FRALEY,JUAN.FRALEY@SAKILACUSTOMER.ORG,355,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
351,1,JACK,FOUST,JACK.FOUST@SAKILACUSTOMER.ORG,356,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
352,1,ALBERT,CROUSE,ALBERT.CROUSE@SAKILACUSTOMER.ORG,357,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@SAKILACUSTOMER.ORG,358,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
354,2,JUSTIN,NGO,JUSTIN.NGO@SAKILACUSTOMER.ORG,359,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
355,2,TERRY,GRISSOM,TERRY.GRISSOM@SAKILACUSTOMER.ORG,360,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
356,2,GERALD,FULTZ,GERALD.FULTZ@SAKILACUSTOMER.ORG,361,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
357,1,KEITH,RICO,KEITH.RICO@SAKILACUSTOMER.ORG,362,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@SAKILACUSTOMER.ORG,363,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@SAKILACUSTOMER.ORG,364,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@SAKILACUSTOMER.ORG,365,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@SAKILACUSTOMER.ORG,366,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@SAKILACUSTOMER.ORG,367,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
363,2,ROY,WHITING,ROY.WHITING@SAKILACUSTOMER.ORG,368,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@SAKILACUSTOMER.ORG,369,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@SAKILACUSTOMER.ORG,370,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
366,1,BRANDON,HUEY,BRANDON.HUEY@SAKILACUSTOMER.ORG,371,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
367,1,ADAM,GOOCH,ADAM.GOOCH@SAKILACUSTOMER.ORG,372,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
368,1,HARRY,ARCE,HARRY.ARCE@SAKILACUSTOMER.ORG,373,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
369,2,FRED,WHEAT,FRED.WHEAT@SAKILACUSTOMER.ORG,374,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
370,2,WAYNE,TRUONG,WAYNE.TRUONG@SAKILACUSTOMER.ORG,375,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
371,1,BILLY,POULIN,BILLY.POULIN@SAKILACUSTOMER.ORG,376,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@SAKILACUSTOMER.ORG,377,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
373,1,LOUIS,LEONE,LOUIS.LEONE@SAKILACUSTOMER.ORG,378,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
374,2,JEREMY,HURTADO,JEREMY.HURTADO@SAKILACUSTOMER.ORG,379,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
375,2,AARON,SELBY,AARON.SELBY@SAKILACUSTOMER.ORG,380,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
376,1,RANDY,GAITHER,RANDY.GAITHER@SAKILACUSTOMER.ORG,381,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
377,1,HOWARD,FORTNER,HOWARD.FORTNER@SAKILACUSTOMER.ORG,382,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@SAKILACUSTOMER.ORG,383,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@SAKILACUSTOMER.ORG,384,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
380,1,RUSSELL,BRINSON,RUSSELL.BRINSON@SAKILACUSTOMER.ORG,385,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@SAKILACUSTOMER.ORG,386,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@SAKILACUSTOMER.ORG,387,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
383,1,MARTIN,BALES,MARTIN.BALES@SAKILACUSTOMER.ORG,388,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
384,2,ERNEST,STEPP,ERNEST.STEPP@SAKILACUSTOMER.ORG,389,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
385,1,PHILLIP,HOLM,PHILLIP.HOLM@SAKILACUSTOMER.ORG,390,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
386,1,TODD,TAN,TODD.TAN@SAKILACUSTOMER.ORG,391,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
387,2,JESSE,SCHILLING,JESSE.SCHILLING@SAKILACUSTOMER.ORG,392,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
388,2,CRAIG,MORRELL,CRAIG.MORRELL@SAKILACUSTOMER.ORG,393,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
389,1,ALAN,KAHN,ALAN.KAHN@SAKILACUSTOMER.ORG,394,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
390,1,SHAWN,HEATON,SHAWN.HEATON@SAKILACUSTOMER.ORG,395,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
391,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@SAKILACUSTOMER.ORG,396,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@SAKILACUSTOMER.ORG,397,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@SAKILACUSTOMER.ORG,398,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@SAKILACUSTOMER.ORG,399,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@SAKILACUSTOMER.ORG,400,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
396,1,EARL,SHANKS,EARL.SHANKS@SAKILACUSTOMER.ORG,401,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@SAKILACUSTOMER.ORG,402,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
398,1,ANTONIO,MEEK,ANTONIO.MEEK@SAKILACUSTOMER.ORG,403,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
399,1,DANNY,ISOM,DANNY.ISOM@SAKILACUSTOMER.ORG,404,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
400,2,BRYAN,HARDISON,BRYAN.HARDISON@SAKILACUSTOMER.ORG,405,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
401,2,TONY,CARRANZA,TONY.CARRANZA@SAKILACUSTOMER.ORG,406,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
402,1,LUIS,YANEZ,LUIS.YANEZ@SAKILACUSTOMER.ORG,407,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
403,1,MIKE,WAY,MIKE.WAY@SAKILACUSTOMER.ORG,408,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
404,2,STANLEY,SCROGGINS,STANLEY.SCROGGINS@SAKILACUSTOMER.ORG,409,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
405,1,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@SAKILACUSTOMER.ORG,410,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
406,1,NATHAN,RUNYON,NATHAN.RUNYON@SAKILACUSTOMER.ORG,411,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
407,1,DALE,RATCLIFF,DALE.RATCLIFF@SAKILACUSTOMER.ORG,412,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
408,1,MANUEL,MURRELL,MANUEL.MURRELL@SAKILACUSTOMER.ORG,413,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
409,2,RODNEY,MOELLER,RODNEY.MOELLER@SAKILACUSTOMER.ORG,414,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
410,2,CURTIS,IRBY,CURTIS.IRBY@SAKILACUSTOMER.ORG,415,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
411,1,NORMAN,CURRIER,NORMAN.CURRIER@SAKILACUSTOMER.ORG,416,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@SAKILACUSTOMER.ORG,417,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
413,2,MARVIN,YEE,MARVIN.YEE@SAKILACUSTOMER.ORG,418,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
414,1,VINCENT,RALSTON,VINCENT.RALSTON@SAKILACUSTOMER.ORG,419,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
415,1,GLENN,PULLEN,GLENN.PULLEN@SAKILACUSTOMER.ORG,420,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
416,2,JEFFERY,PINSON,JEFFERY.PINSON@SAKILACUSTOMER.ORG,421,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
417,1,TRAVIS,ESTEP,TRAVIS.ESTEP@SAKILACUSTOMER.ORG,422,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
418,2,JEFF,EAST,JEFF.EAST@SAKILACUSTOMER.ORG,423,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
419,1,CHAD,CARBONE,CHAD.CARBONE@SAKILACUSTOMER.ORG,424,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
420,1,JACOB,LANCE,JACOB.LANCE@SAKILACUSTOMER.ORG,425,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
421,1,LEE,HAWKS,LEE.HAWKS@SAKILACUSTOMER.ORG,426,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@SAKILACUSTOMER.ORG,427,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
423,2,ALFRED,CASILLAS,ALFRED.CASILLAS@SAKILACUSTOMER.ORG,428,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
424,2,KYLE,SPURLOCK,KYLE.SPURLOCK@SAKILACUSTOMER.ORG,429,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
425,2,FRANCIS,SIKES,FRANCIS.SIKES@SAKILACUSTOMER.ORG,430,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@SAKILACUSTOMER.ORG,431,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
427,2,JESUS,MCCARTNEY,JESUS.MCCARTNEY@SAKILACUSTOMER.ORG,432,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
428,2,HERBERT,KRUGER,HERBERT.KRUGER@SAKILACUSTOMER.ORG,433,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@SAKILACUSTOMER.ORG,434,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
430,1,RAY,HOULE,RAY.HOULE@SAKILACUSTOMER.ORG,435,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
431,2,JOEL,FRANCISCO,JOEL.FRANCISCO@SAKILACUSTOMER.ORG,436,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
432,1,EDWIN,BURK,EDWIN.BURK@SAKILACUSTOMER.ORG,437,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
433,1,DON,BONE,DON.BONE@SAKILACUSTOMER.ORG,438,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
434,1,EDDIE,TOMLIN,EDDIE.TOMLIN@SAKILACUSTOMER.ORG,439,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
435,2,RICKY,SHELBY,RICKY.SHELBY@SAKILACUSTOMER.ORG,440,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
436,1,TROY,QUIGLEY,TROY.QUIGLEY@SAKILACUSTOMER.ORG,441,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
437,2,RANDALL,NEUMANN,RANDALL.NEUMANN@SAKILACUSTOMER.ORG,442,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
438,1,BARRY,LOVELACE,BARRY.LOVELACE@SAKILACUSTOMER.ORG,443,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
439,2,ALEXANDER,FENNELL,ALEXANDER.FENNELL@SAKILACUSTOMER.ORG,444,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
440,1,BERNARD,COLBY,BERNARD.COLBY@SAKILACUSTOMER.ORG,445,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@SAKILACUSTOMER.ORG,446,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@SAKILACUSTOMER.ORG,447,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@SAKILACUSTOMER.ORG,448,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@SAKILACUSTOMER.ORG,449,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@SAKILACUSTOMER.ORG,450,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
446,2,THEODORE,CULP,THEODORE.CULP@SAKILACUSTOMER.ORG,451,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@SAKILACUSTOMER.ORG,452,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
448,1,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@SAKILACUSTOMER.ORG,453,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
449,2,OSCAR,AQUINO,OSCAR.AQUINO@SAKILACUSTOMER.ORG,454,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
450,1,JAY,ROBB,JAY.ROBB@SAKILACUSTOMER.ORG,455,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
451,1,JIM,REA,JIM.REA@SAKILACUSTOMER.ORG,456,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
452,1,TOM,MILNER,TOM.MILNER@SAKILACUSTOMER.ORG,457,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
453,1,CALVIN,MARTEL,CALVIN.MARTEL@SAKILACUSTOMER.ORG,458,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
454,2,ALEX,GRESHAM,ALEX.GRESHAM@SAKILACUSTOMER.ORG,459,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
455,2,JON,WILES,JON.WILES@SAKILACUSTOMER.ORG,460,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
456,2,RONNIE,RICKETTS,RONNIE.RICKETTS@SAKILACUSTOMER.ORG,461,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
457,2,BILL,GAVIN,BILL.GAVIN@SAKILACUSTOMER.ORG,462,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
458,1,LLOYD,DOWD,LLOYD.DOWD@SAKILACUSTOMER.ORG,463,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
459,1,TOMMY,COLLAZO,TOMMY.COLLAZO@SAKILACUSTOMER.ORG,464,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
460,1,LEON,BOSTIC,LEON.BOSTIC@SAKILACUSTOMER.ORG,465,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
461,1,DEREK,BLAKELY,DEREK.BLAKELY@SAKILACUSTOMER.ORG,466,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
462,2,WARREN,SHERROD,WARREN.SHERROD@SAKILACUSTOMER.ORG,467,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
463,2,DARRELL,POWER,DARRELL.POWER@SAKILACUSTOMER.ORG,468,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
464,1,JEROME,KENYON,JEROME.KENYON@SAKILACUSTOMER.ORG,469,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
465,1,FLOYD,GANDY,FLOYD.GANDY@SAKILACUSTOMER.ORG,470,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
466,1,LEO,EBERT,LEO.EBERT@SAKILACUSTOMER.ORG,471,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
467,2,ALVIN,DELOACH,ALVIN.DELOACH@SAKILACUSTOMER.ORG,472,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
468,1,TIM,CARY,TIM.CARY@SAKILACUSTOMER.ORG,473,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
469,2,WESLEY,BULL,WESLEY.BULL@SAKILACUSTOMER.ORG,474,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
470,1,GORDON,ALLARD,GORDON.ALLARD@SAKILACUSTOMER.ORG,475,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
471,1,DEAN,SAUER,DEAN.SAUER@SAKILACUSTOMER.ORG,476,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
472,1,GREG,ROBINS,GREG.ROBINS@SAKILACUSTOMER.ORG,477,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
473,2,JORGE,OLIVARES,JORGE.OLIVARES@SAKILACUSTOMER.ORG,478,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@SAKILACUSTOMER.ORG,479,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@SAKILACUSTOMER.ORG,480,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@SAKILACUSTOMER.ORG,481,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
477,1,DAN,PAINE,DAN.PAINE@SAKILACUSTOMER.ORG,482,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
478,1,LEWIS,LYMAN,LEWIS.LYMAN@SAKILACUSTOMER.ORG,483,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
479,1,ZACHARY,HITE,ZACHARY.HITE@SAKILACUSTOMER.ORG,484,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
480,1,COREY,HAUSER,COREY.HAUSER@SAKILACUSTOMER.ORG,485,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
481,1,HERMAN,DEVORE,HERMAN.DEVORE@SAKILACUSTOMER.ORG,486,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@SAKILACUSTOMER.ORG,487,0,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
483,2,VERNON,CHAPA,VERNON.CHAPA@SAKILACUSTOMER.ORG,488,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
484,1,ROBERTO,VU,ROBERTO.VU@SAKILACUSTOMER.ORG,489,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@SAKILACUSTOMER.ORG,490,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
486,1,GLEN,TALBERT,GLEN.TALBERT@SAKILACUSTOMER.ORG,491,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@SAKILACUSTOMER.ORG,492,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
488,2,SHANE,MILLARD,SHANE.MILLARD@SAKILACUSTOMER.ORG,493,1,2006-02-14T22:04:37.000-05:00,2006-02-15T04:57:20.000-05:00
